survey_year,muni_code,muni_name_en,muni_name_ja,population
1995,21521,Gifu-ken Mitake-cho,岐阜県 御嵩町,19980
2000,21521,Gifu-ken Mitake-cho,岐阜県 御嵩町,19653
2005,21521,Gifu-ken Mitake-cho,岐阜県 御嵩町,19272
2010,21521,Gifu-ken Mitake-cho,岐阜県 御嵩町,18824
2015,21521,Gifu-ken Mitake-cho,岐阜県 御嵩町,18111
2020,21521,Gifu-ken Mitake-cho,岐阜県 御嵩町,17516
1980,21522,(former) Gifu-ken Kani-cho,（旧）岐阜県 可児町,55248
1980,21523,(former) Gifu-ken Kaneyama-cho,（旧）岐阜県 兼山町,2042
1985,21523,(former) Gifu-ken Kaneyama-cho,（旧）岐阜県 兼山町,2051
1990,21523,(former) Gifu-ken Kaneyama-cho,（旧）岐阜県 兼山町,1956
1995,21523,(former) Gifu-ken Kaneyama-cho,（旧）岐阜県 兼山町,2005
2000,21523,(former) Gifu-ken Kaneyama-cho,（旧）岐阜県 兼山町,1811
1980,21541,(former) Gifu-ken Kasahara-cho,（旧）岐阜県 笠原町,13501
1985,21541,(former) Gifu-ken Kasahara-cho,（旧）岐阜県 笠原町,13038
1990,21541,(former) Gifu-ken Kasahara-cho,（旧）岐阜県 笠原町,12177
1995,21541,(former) Gifu-ken Kasahara-cho,（旧）岐阜県 笠原町,11809
2000,21541,(former) Gifu-ken Kasahara-cho,（旧）岐阜県 笠原町,11605
2005,21541,(former) Gifu-ken Kasahara-cho,（旧）岐阜県 笠原町,11055
1980,21561,(former) Gifu-ken Sakashita-cho,（旧）岐阜県 坂下町,6368
1985,21561,(former) Gifu-ken Sakashita-cho,（旧）岐阜県 坂下町,6327
1990,21561,(former) Gifu-ken Sakashita-cho,（旧）岐阜県 坂下町,6080
1995,21561,(former) Gifu-ken Sakashita-cho,（旧）岐阜県 坂下町,5939
2000,21561,(former) Gifu-ken Sakashita-cho,（旧）岐阜県 坂下町,5834
1980,21562,(former) Gifu-ken Kawaue-mura,（旧）岐阜県 川上村,987
1985,21562,(former) Gifu-ken Kawaue-mura,（旧）岐阜県 川上村,995
1990,21562,(former) Gifu-ken Kawaue-mura,（旧）岐阜県 川上村,992
1995,21562,(former) Gifu-ken Kawaue-mura,（旧）岐阜県 川上村,1042
2000,21562,(former) Gifu-ken Kawaue-mura,（旧）岐阜県 川上村,1017
1980,21563,(former) Gifu-ken Kashimo-mura,（旧）岐阜県 加子母村,3620
1985,21563,(former) Gifu-ken Kashimo-mura,（旧）岐阜県 加子母村,3629
1990,21563,(former) Gifu-ken Kashimo-mura,（旧）岐阜県 加子母村,3506
1995,21563,(former) Gifu-ken Kashimo-mura,（旧）岐阜県 加子母村,3442
2000,21563,(former) Gifu-ken Kashimo-mura,（旧）岐阜県 加子母村,3411
1980,21564,(former) Gifu-ken Tsukechi-cho,（旧）岐阜県 付知町,6896
1985,21564,(former) Gifu-ken Tsukechi-cho,（旧）岐阜県 付知町,6975
1990,21564,(former) Gifu-ken Tsukechi-cho,（旧）岐阜県 付知町,6919
1995,21564,(former) Gifu-ken Tsukechi-cho,（旧）岐阜県 付知町,6861
2000,21564,(former) Gifu-ken Tsukechi-cho,（旧）岐阜県 付知町,6825
1980,21565,(former) Gifu-ken Fukuoka-cho,（旧）岐阜県 福岡町,6868
1985,21565,(former) Gifu-ken Fukuoka-cho,（旧）岐阜県 福岡町,7016
1990,21565,(former) Gifu-ken Fukuoka-cho,（旧）岐阜県 福岡町,7066
1995,21565,(former) Gifu-ken Fukuoka-cho,（旧）岐阜県 福岡町,7267
2000,21565,(former) Gifu-ken Fukuoka-cho,（旧）岐阜県 福岡町,7123
1980,21566,(former) Gifu-ken Hirukawa-mura,（旧）岐阜県 蛭川村,4026
1985,21566,(former) Gifu-ken Hirukawa-mura,（旧）岐阜県 蛭川村,4010
1990,21566,(former) Gifu-ken Hirukawa-mura,（旧）岐阜県 蛭川村,3963
1995,21566,(former) Gifu-ken Hirukawa-mura,（旧）岐阜県 蛭川村,3890
2000,21566,(former) Gifu-ken Hirukawa-mura,（旧）岐阜県 蛭川村,3852
1980,21567,(former) Gifu-ken Iwamura-cho,（旧）岐阜県 岩村町,5911
1985,21567,(former) Gifu-ken Iwamura-cho,（旧）岐阜県 岩村町,5744
1990,21567,(former) Gifu-ken Iwamura-cho,（旧）岐阜県 岩村町,5527
1995,21567,(former) Gifu-ken Iwamura-cho,（旧）岐阜県 岩村町,5405
2000,21567,(former) Gifu-ken Iwamura-cho,（旧）岐阜県 岩村町,5401
1980,21568,(former) Gifu-ken Yamaoka-cho,（旧）岐阜県 山岡町,5974
1985,21568,(former) Gifu-ken Yamaoka-cho,（旧）岐阜県 山岡町,5969
1990,21568,(former) Gifu-ken Yamaoka-cho,（旧）岐阜県 山岡町,5709
1995,21568,(former) Gifu-ken Yamaoka-cho,（旧）岐阜県 山岡町,5680
2000,21568,(former) Gifu-ken Yamaoka-cho,（旧）岐阜県 山岡町,5512
1980,21569,(former) Gifu-ken Akechi-cho,（旧）岐阜県 明智町,7773
1985,21569,(former) Gifu-ken Akechi-cho,（旧）岐阜県 明智町,7625
1990,21569,(former) Gifu-ken Akechi-cho,（旧）岐阜県 明智町,7503
1995,21569,(former) Gifu-ken Akechi-cho,（旧）岐阜県 明智町,7303
2000,21569,(former) Gifu-ken Akechi-cho,（旧）岐阜県 明智町,6903
1980,21570,(former) Gifu-ken Kushihara-mura,（旧）岐阜県 串原村,1225
1985,21570,(former) Gifu-ken Kushihara-mura,（旧）岐阜県 串原村,1192
1990,21570,(former) Gifu-ken Kushihara-mura,（旧）岐阜県 串原村,1144
1995,21570,(former) Gifu-ken Kushihara-mura,（旧）岐阜県 串原村,1052
2000,21570,(former) Gifu-ken Kushihara-mura,（旧）岐阜県 串原村,1007
1980,21571,(former) Gifu-ken Kamiyahagi-cho,（旧）岐阜県 上矢作町,3564
1985,21571,(former) Gifu-ken Kamiyahagi-cho,（旧）岐阜県 上矢作町,3397
1990,21571,(former) Gifu-ken Kamiyahagi-cho,（旧）岐阜県 上矢作町,3136
1995,21571,(former) Gifu-ken Kamiyahagi-cho,（旧）岐阜県 上矢作町,2980
2000,21571,(former) Gifu-ken Kamiyahagi-cho,（旧）岐阜県 上矢作町,2774
1980,21581,(former) Gifu-ken Hagiwara-cho,（旧）岐阜県 萩原町,11349
1985,21581,(former) Gifu-ken Hagiwara-cho,（旧）岐阜県 萩原町,11578
1990,21581,(former) Gifu-ken Hagiwara-cho,（旧）岐阜県 萩原町,11522
1995,21581,(former) Gifu-ken Hagiwara-cho,（旧）岐阜県 萩原町,11679
2000,21581,(former) Gifu-ken Hagiwara-cho,（旧）岐阜県 萩原町,11716
1980,21582,(former) Gifu-ken Osaka-cho,（旧）岐阜県 小坂町,4825
1985,21582,(former) Gifu-ken Osaka-cho,（旧）岐阜県 小坂町,4601
1990,21582,(former) Gifu-ken Osaka-cho,（旧）岐阜県 小坂町,4375
1995,21582,(former) Gifu-ken Osaka-cho,（旧）岐阜県 小坂町,4183
2000,21582,(former) Gifu-ken Osaka-cho,（旧）岐阜県 小坂町,4005
1980,21583,(former) Gifu-ken Gero-cho,（旧）岐阜県 下呂町,15554
1985,21583,(former) Gifu-ken Gero-cho,（旧）岐阜県 下呂町,15430
1990,21583,(former) Gifu-ken Gero-cho,（旧）岐阜県 下呂町,15568
1995,21583,(former) Gifu-ken Gero-cho,（旧）岐阜県 下呂町,15438
2000,21583,(former) Gifu-ken Gero-cho,（旧）岐阜県 下呂町,14916
1980,21584,(former) Gifu-ken Kanayama-cho,（旧）岐阜県 金山町,9238
1985,21584,(former) Gifu-ken Kanayama-cho,（旧）岐阜県 金山町,8907
1990,21584,(former) Gifu-ken Kanayama-cho,（旧）岐阜県 金山町,8551
1995,21584,(former) Gifu-ken Kanayama-cho,（旧）岐阜県 金山町,8111
2000,21584,(former) Gifu-ken Kanayama-cho,（旧）岐阜県 金山町,7868
1980,21585,(former) Gifu-ken Maze-mura,（旧）岐阜県 馬瀬村,1615
1985,21585,(former) Gifu-ken Maze-mura,（旧）岐阜県 馬瀬村,1631
1990,21585,(former) Gifu-ken Maze-mura,（旧）岐阜県 馬瀬村,1560
1995,21585,(former) Gifu-ken Maze-mura,（旧）岐阜県 馬瀬村,1618
2000,21585,(former) Gifu-ken Maze-mura,（旧）岐阜県 馬瀬村,1597
1980,21601,(former) Gifu-ken Nyukawa-mura,（旧）岐阜県 丹生川村,4633
1985,21601,(former) Gifu-ken Nyukawa-mura,（旧）岐阜県 丹生川村,4687
1990,21601,(former) Gifu-ken Nyukawa-mura,（旧）岐阜県 丹生川村,4661
1995,21601,(former) Gifu-ken Nyukawa-mura,（旧）岐阜県 丹生川村,4625
2000,21601,(former) Gifu-ken Nyukawa-mura,（旧）岐阜県 丹生川村,4719
1980,21602,(former) Gifu-ken Kiyomi-mura,（旧）岐阜県 清見村,2551
1985,21602,(former) Gifu-ken Kiyomi-mura,（旧）岐阜県 清見村,2576
1990,21602,(former) Gifu-ken Kiyomi-mura,（旧）岐阜県 清見村,2541
1995,21602,(former) Gifu-ken Kiyomi-mura,（旧）岐阜県 清見村,2568
2000,21602,(former) Gifu-ken Kiyomi-mura,（旧）岐阜県 清見村,2657
1980,21603,(former) Gifu-ken Shokawa-mura,（旧）岐阜県 荘川村,1694
1985,21603,(former) Gifu-ken Shokawa-mura,（旧）岐阜県 荘川村,1562
